Week_Start,SKU,Weekly_Units,Weekly_Revenue,Avg_Price,Promo_Days_Sales,Promo_Days_Cal,Holiday_Days,Year,Month,Week_Number,Season,Product_Name,Category,Subcategory,Launch_Date,Cost_Price,Selling_Price,Gross_Margin_Per_Unit,Negative_Margin_Flag
2025-05-26,SKU017,109,924027.88,8477.32,1,1,0,2025,5,22,Summer,Product 017,Home Decor,Cabinet,2023-07-19,6703.26,8477.32,1774.06,0
2025-05-26,SKU018,192,1070478.72,5575.41,1,1,0,2025,5,22,Summer,Product 018,Kitchen,Rug,2022-05-21,5677.05,5575.41,-101.64,1
2025-05-26,SKU019,130,626580.5,4819.85,1,1,0,2025,5,22,Summer,Product 019,Lighting,Organizer,2024-07-12,2670.84,4819.85,2149.01,0
2025-05-26,SKU020,112,436524.48,3897.54,1,1,0,2025,5,22,Summer,Product 020,Storage,Sofa,2023-05-11,6700.01,3897.54,-2802.47,1
2025-05-26,SKU021,71,547500.88,7711.28,1,1,0,2025,5,22,Summer,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,0
2025-05-26,SKU022,90,413732.7,4597.03,1,1,0,2025,5,22,Summer,Product 022,Home Decor,Table,2023-02-12,3252.96,4597.03,1344.07,0
2025-05-26,SKU023,112,158674.88,1416.74,1,1,0,2025,5,22,Summer,Product 023,Kitchen,Cushion,2022-07-20,2484.54,1416.74,-1067.8,1
2025-05-26,SKU024,97,171580.39,1768.87,1,1,0,2025,5,22,Summer,Product 024,Lighting,Cookware,2024-10-16,5539.34,1768.87,-3770.47,1
2025-05-26,SKU025,30,346740.3,11558.01,1,1,0,2025,5,22,Summer,Product 025,Storage,Lamp,2024-05-09,1333.08,11558.01,10224.93,0
2025-05-26,SKU026,206,2253545.24,10939.54,1,1,0,2025,5,22,Summer,Product 026,Furniture,Shelf,2023-12-10,1799.29,10939.54,9140.25,0
2025-05-26,SKU027,195,1660737.0,8516.6,1,1,0,2025,5,22,Summer,Product 027,Home Decor,Cabinet,2023-03-19,307.06,8516.6,8209.54,0
2025-05-26,SKU028,40,139363.6,3484.09,1,1,0,2025,5,22,Summer,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,1
2025-05-26,SKU029,133,1548445.85,11642.45,1,1,0,2025,5,22,Summer,Product 029,Lighting,Organizer,2023-08-23,5402.59,11642.45,6239.86,0
2025-05-26,SKU030,39,367906.89,9433.51,1,1,0,2025,5,22,Summer,Product 030,Storage,Sofa,2023-05-03,5715.03,9433.51,3718.48,0
2025-05-26,SKU031,153,1333537.29,8715.93,1,1,0,2025,5,22,Summer,Product 031,Furniture,Chair,2023-05-11,6300.65,8715.93,2415.28,0
2025-05-26,SKU032,79,443394.61,5612.59,1,1,0,2025,5,22,Summer,Product 032,Home Decor,Table,2022-09-07,3806.6,5612.59,1805.99,0
2025-05-26,SKU033,155,551490.0,3558.0,1,1,0,2025,5,22,Summer,Product 033,Kitchen,Cushion,2022-04-12,4657.74,3558.0,-1099.74,1
2025-05-26,SKU034,180,273265.2,1518.14,1,1,0,2025,5,22,Summer,Product 034,Lighting,Cookware,2023-09-03,1333.43,1518.14,184.71,0
2025-05-26,SKU035,183,1989244.77,10870.19,1,1,0,2025,5,22,Summer,Product 035,Storage,Lamp,2024-09-03,1137.61,10870.19,9732.58,0
2025-05-26,SKU036,44,250228.0,5687.0,1,1,0,2025,5,22,Summer,Product 036,Furniture,Shelf,2022-03-12,5430.12,5687.0,256.88,0
2025-05-26,SKU037,216,593442.72,2747.42,1,1,0,2025,5,22,Summer,Product 037,Home Decor,Cabinet,2024-08-02,3901.0,2747.42,-1153.58,1
2025-05-26,SKU038,60,236946.0,3949.1,1,1,0,2025,5,22,Summer,Product 038,Kitchen,Rug,2024-06-29,4630.58,3949.1,-681.48,1
2025-05-26,SKU039,20,142379.0,7118.95,1,1,0,2025,5,22,Summer,Product 039,Lighting,Organizer,2022-11-01,6178.74,7118.95,940.21,0
2025-05-26,SKU040,134,328375.04,2450.56,1,1,0,2025,5,22,Summer,Product 040,Storage,Sofa,2023-11-26,5169.07,2450.56,-2718.51,1
2025-05-26,SKU041,81,837275.13,10336.73,1,1,0,2025,5,22,Summer,Product 041,Furniture,Chair,2022-07-01,4540.24,10336.73,5796.49,0
2025-05-26,SKU042,172,1582198.76,9198.83,1,1,0,2025,5,22,Summer,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,0
2025-05-26,SKU043,192,1679187.84,8745.77,1,1,0,2025,5,22,Summer,Product 043,Kitchen,Cushion,2024-02-10,2605.61,8745.77,6140.16,0
2025-05-26,SKU044,89,481692.92,5412.28,1,1,0,2025,5,22,Summer,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,0
2025-05-26,SKU045,231,1773336.18,7676.78,1,1,0,2025,5,22,Summer,Product 045,Storage,Lamp,2022-03-16,3634.56,7676.78,4042.22,0
2025-05-26,SKU046,77,552516.58,7175.54,1,1,0,2025,5,22,Summer,Product 046,Furniture,Shelf,2024-12-03,1913.03,7175.54,5262.51,0
2025-05-26,SKU047,122,968462.84,7938.22,1,1,0,2025,5,22,Summer,Product 047,Home Decor,Cabinet,2023-05-06,3416.1,7938.22,4522.12,0
2025-05-26,SKU048,71,97948.05,1379.55,1,1,0,2025,5,22,Summer,Product 048,Kitchen,Rug,2024-09-09,6863.87,1379.55,-5484.32,1
2025-05-26,SKU049,213,1112577.81,5223.37,1,1,0,2025,5,22,Summer,Product 049,Lighting,Organizer,2024-01-16,2063.03,5223.37,3160.34,0
2025-05-26,SKU050,61,53845.92,882.72,1,1,0,2025,5,22,Summer,Product 050,Storage,Sofa,2024-05-06,701.85,882.72,180.87,0
2025-06-02,SKU001,121,443350.05,3664.05,2,2,0,2025,6,23,Summer,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,0
2025-06-02,SKU002,73,277815.37,3805.69,2,2,0,2025,6,23,Summer,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,1
2025-06-02,SKU003,50,403911.5,8078.23,2,2,0,2025,6,23,Summer,Product 003,Kitchen,Cushion,2023-12-22,589.48,8078.23,7488.75,0
2025-06-02,SKU004,28,192123.96,6861.57,2,2,0,2025,6,23,Summer,Product 004,Lighting,Cookware,2023-04-28,1445.74,6861.57,5415.83,0
2025-06-02,SKU005,140,1329050.8,9493.22,2,2,0,2025,6,23,Summer,Product 005,Storage,Lamp,2023-04-22,5543.63,9493.22,3949.59,0
2025-06-02,SKU006,57,462044.28,8106.04,2,2,0,2025,6,23,Summer,Product 006,Furniture,Shelf,2024-08-02,6021.91,8106.04,2084.13,0
2025-06-02,SKU007,185,946106.65,5114.09,2,2,0,2025,6,23,Summer,Product 007,Home Decor,Cabinet,2022-04-05,7748.2,5114.09,-2634.11,1
2025-06-02,SKU008,122,1200802.08,9842.64,2,2,0,2025,6,23,Summer,Product 008,Kitchen,Rug,2024-02-07,2775.15,9842.64,7067.49,0
2025-06-02,SKU009,88,205646.32,2336.89,2,2,0,2025,6,23,Summer,Product 009,Lighting,Organizer,2022-08-10,3121.06,2336.89,-784.17,1
2025-06-02,SKU010,136,90230.56,663.46,2,2,0,2025,6,23,Summer,Product 010,Storage,Sofa,2022-04-14,3889.06,663.46,-3225.6,1
2025-06-02,SKU011,20,28891.2,1444.56,2,2,0,2025,6,23,Summer,Product 011,Furniture,Chair,2023-08-03,1718.4,1444.56,-273.84,1
2025-06-02,SKU012,205,1799770.85,8779.37,2,2,0,2025,6,23,Summer,Product 012,Home Decor,Table,2024-12-09,1256.89,8779.37,7522.48,0
2025-06-02,SKU013,99,570020.22,5757.78,2,2,0,2025,6,23,Summer,Product 013,Kitchen,Cushion,2024-03-20,3936.71,5757.78,1821.07,0
2025-06-02,SKU014,202,458691.5,2270.75,2,2,0,2025,6,23,Summer,Product 014,Lighting,Cookware,2024-04-17,2008.55,2270.75,262.2,0
2025-06-02,SKU015,30,186363.6,6212.12,2,2,0,2025,6,23,Summer,Product 015,Storage,Lamp,2024-02-29,5441.06,6212.12,771.06,0
2025-06-02,SKU016,111,240517.02,2166.82,2,2,0,2025,6,23,Summer,Product 016,Furniture,Shelf,2024-05-14,3637.93,2166.82,-1471.11,1
2025-06-02,SKU017,111,940982.52,8477.32,2,2,0,2025,6,23,Summer,Product 017,Home Decor,Cabinet,2023-07-19,6703.26,8477.32,1774.06,0
2025-06-02,SKU018,203,1131808.23,5575.41,2,2,0,2025,6,23,Summer,Product 018,Kitchen,Rug,2022-05-21,5677.05,5575.41,-101.64,1
2025-06-02,SKU019,148,713337.8,4819.85,2,2,0,2025,6,23,Summer,Product 019,Lighting,Organizer,2024-07-12,2670.84,4819.85,2149.01,0
2025-06-02,SKU020,111,432626.94,3897.54,2,2,0,2025,6,23,Summer,Product 020,Storage,Sofa,2023-05-11,6700.01,3897.54,-2802.47,1
2025-06-02,SKU021,77,593768.56,7711.28,2,2,0,2025,6,23,Summer,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,0
2025-06-02,SKU022,89,409135.67,4597.03,2,2,0,2025,6,23,Summer,Product 022,Home Decor,Table,2023-02-12,3252.96,4597.03,1344.07,0
2025-06-02,SKU023,122,172842.28,1416.74,2,2,0,2025,6,23,Summer,Product 023,Kitchen,Cushion,2022-07-20,2484.54,1416.74,-1067.8,1
2025-06-02,SKU024,94,166273.78,1768.87,2,2,0,2025,6,23,Summer,Product 024,Lighting,Cookware,2024-10-16,5539.34,1768.87,-3770.47,1
2025-06-02,SKU025,19,219602.19,11558.01,2,2,0,2025,6,23,Summer,Product 025,Storage,Lamp,2024-05-09,1333.08,11558.01,10224.93,0
2025-06-02,SKU026,199,2176968.46,10939.54,2,2,0,2025,6,23,Summer,Product 026,Furniture,Shelf,2023-12-10,1799.29,10939.54,9140.25,0
2025-06-02,SKU027,181,1541504.6,8516.6,2,2,0,2025,6,23,Summer,Product 027,Home Decor,Cabinet,2023-03-19,307.06,8516.6,8209.54,0
2025-06-02,SKU028,49,170720.41,3484.09,2,2,0,2025,6,23,Summer,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,1
2025-06-02,SKU029,117,1362166.65,11642.45,2,2,0,2025,6,23,Summer,Product 029,Lighting,Organizer,2023-08-23,5402.59,11642.45,6239.86,0
2025-06-02,SKU030,38,358473.38,9433.51,2,2,0,2025,6,23,Summer,Product 030,Storage,Sofa,2023-05-03,5715.03,9433.51,3718.48,0
2025-06-02,SKU031,156,1359685.08,8715.93,2,2,0,2025,6,23,Summer,Product 031,Furniture,Chair,2023-05-11,6300.65,8715.93,2415.28,0
2025-06-02,SKU032,77,432169.43,5612.59,2,2,0,2025,6,23,Summer,Product 032,Home Decor,Table,2022-09-07,3806.6,5612.59,1805.99,0
2025-06-02,SKU033,132,469656.0,3558.0,2,2,0,2025,6,23,Summer,Product 033,Kitchen,Cushion,2022-04-12,4657.74,3558.0,-1099.74,1
2025-06-02,SKU034,163,247456.82,1518.14,2,2,0,2025,6,23,Summer,Product 034,Lighting,Cookware,2023-09-03,1333.43,1518.14,184.71,0
2025-06-02,SKU035,190,2065336.1,10870.19,2,2,0,2025,6,23,Summer,Product 035,Storage,Lamp,2024-09-03,1137.61,10870.19,9732.58,0
2025-06-02,SKU036,31,176297.0,5687.0,2,2,0,2025,6,23,Summer,Product 036,Furniture,Shelf,2022-03-12,5430.12,5687.0,256.88,0
2025-06-02,SKU037,212,582453.04,2747.42,2,2,0,2025,6,23,Summer,Product 037,Home Decor,Cabinet,2024-08-02,3901.0,2747.42,-1153.58,1
2025-06-02,SKU038,62,244844.2,3949.1,2,2,0,2025,6,23,Summer,Product 038,Kitchen,Rug,2024-06-29,4630.58,3949.1,-681.48,1
2025-06-02,SKU039,26,185092.7,7118.95,2,2,0,2025,6,23,Summer,Product 039,Lighting,Organizer,2022-11-01,6178.74,7118.95,940.21,0
2025-06-02,SKU040,124,303869.44,2450.56,2,2,0,2025,6,23,Summer,Product 040,Storage,Sofa,2023-11-26,5169.07,2450.56,-2718.51,1
2025-06-02,SKU041,93,961315.89,10336.73,2,2,0,2025,6,23,Summer,Product 041,Furniture,Chair,2022-07-01,4540.24,10336.73,5796.49,0
2025-06-02,SKU042,199,1830567.17,9198.83,2,2,0,2025,6,23,Summer,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,0
2025-06-02,SKU043,194,1696679.38,8745.77,2,2,0,2025,6,23,Summer,Product 043,Kitchen,Cushion,2024-02-10,2605.61,8745.77,6140.16,0
2025-06-02,SKU044,73,395096.44,5412.28,2,2,0,2025,6,23,Summer,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,0
2025-06-02,SKU045,200,1535356.0,7676.78,2,2,0,2025,6,23,Summer,Product 045,Storage,Lamp,2022-03-16,3634.56,7676.78,4042.22,0
2025-06-02,SKU046,75,538165.5,7175.54,2,2,0,2025,6,23,Summer,Product 046,Furniture,Shelf,2024-12-03,1913.03,7175.54,5262.51,0
2025-06-02,SKU047,123,976401.06,7938.22,2,2,0,2025,6,23,Summer,Product 047,Home Decor,Cabinet,2023-05-06,3416.1,7938.22,4522.12,0
2025-06-02,SKU048,67,92429.85,1379.55,2,2,0,2025,6,23,Summer,Product 048,Kitchen,Rug,2024-09-09,6863.87,1379.55,-5484.32,1
2025-06-02,SKU049,206,1076014.22,5223.37,2,2,0,2025,6,23,Summer,Product 049,Lighting,Organizer,2024-01-16,2063.03,5223.37,3160.34,0
2025-06-02,SKU050,45,39722.4,882.72,2,2,0,2025,6,23,Summer,Product 050,Storage,Sofa,2024-05-06,701.85,882.72,180.87,0
2025-06-09,SKU001,104,381061.2,3664.05,2,2,0,2025,6,24,Summer,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,0
2025-06-09,SKU002,91,346317.79,3805.69,2,2,0,2025,6,24,Summer,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,1
2025-06-09,SKU003,53,428146.19,8078.23,2,2,0,2025,6,24,Summer,Product 003,Kitchen,Cushion,2023-12-22,589.48,8078.23,7488.75,0
2025-06-09,SKU004,29,198985.53,6861.57,2,2,0,2025,6,24,Summer,Product 004,Lighting,Cookware,2023-04-28,1445.74,6861.57,5415.83,0
2025-06-09,SKU005,133,1262598.26,9493.22,2,2,0,2025,6,24,Summer,Product 005,Storage,Lamp,2023-04-22,5543.63,9493.22,3949.59,0
2025-06-09,SKU006,64,518786.56,8106.04,2,2,0,2025,6,24,Summer,Product 006,Furniture,Shelf,2024-08-02,6021.91,8106.04,2084.13,0
2025-06-09,SKU007,174,889851.66,5114.09,2,2,0,2025,6,24,Summer,Product 007,Home Decor,Cabinet,2022-04-05,7748.2,5114.09,-2634.11,1
2025-06-09,SKU008,136,1338599.04,9842.64,2,2,0,2025,6,24,Summer,Product 008,Kitchen,Rug,2024-02-07,2775.15,9842.64,7067.49,0
2025-06-09,SKU009,86,200972.54,2336.89,2,2,0,2025,6,24,Summer,Product 009,Lighting,Organizer,2022-08-10,3121.06,2336.89,-784.17,1
2025-06-09,SKU010,141,93547.86,663.46,2,2,0,2025,6,24,Summer,Product 010,Storage,Sofa,2022-04-14,3889.06,663.46,-3225.6,1
2025-06-09,SKU011,26,37558.56,1444.56,2,2,0,2025,6,24,Summer,Product 011,Furniture,Chair,2023-08-03,1718.4,1444.56,-273.84,1
2025-06-09,SKU012,204,1790991.48,8779.37,2,2,0,2025,6,24,Summer,Product 012,Home Decor,Table,2024-12-09,1256.89,8779.37,7522.48,0
2025-06-09,SKU013,115,662144.7,5757.78,2,2,0,2025,6,24,Summer,Product 013,Kitchen,Cushion,2024-03-20,3936.71,5757.78,1821.07,0
2025-06-09,SKU014,163,370132.25,2270.75,2,2,0,2025,6,24,Summer,Product 014,Lighting,Cookware,2024-04-17,2008.55,2270.75,262.2,0
2025-06-09,SKU015,23,142878.76,6212.12,2,2,0,2025,6,24,Summer,Product 015,Storage,Lamp,2024-02-29,5441.06,6212.12,771.06,0
2025-06-09,SKU016,112,242683.84,2166.82,2,2,0,2025,6,24,Summer,Product 016,Furniture,Shelf,2024-05-14,3637.93,2166.82,-1471.11,1
2025-06-09,SKU017,113,957937.16,8477.32,2,2,0,2025,6,24,Summer,Product 017,Home Decor,Cabinet,2023-07-19,6703.26,8477.32,1774.06,0
2025-06-09,SKU018,201,1120657.41,5575.41,2,2,0,2025,6,24,Summer,Product 018,Kitchen,Rug,2022-05-21,5677.05,5575.41,-101.64,1
2025-06-09,SKU019,115,554282.75,4819.85,2,2,0,2025,6,24,Summer,Product 019,Lighting,Organizer,2024-07-12,2670.84,4819.85,2149.01,0
2025-06-09,SKU020,89,346881.06,3897.54,2,2,0,2025,6,24,Summer,Product 020,Storage,Sofa,2023-05-11,6700.01,3897.54,-2802.47,1
2025-06-09,SKU021,79,609191.12,7711.28,2,2,0,2025,6,24,Summer,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,0
2025-06-09,SKU022,90,413732.7,4597.03,2,2,0,2025,6,24,Summer,Product 022,Home Decor,Table,2023-02-12,3252.96,4597.03,1344.07,0
2025-06-09,SKU023,117,165758.58,1416.74,2,2,0,2025,6,24,Summer,Product 023,Kitchen,Cushion,2022-07-20,2484.54,1416.74,-1067.8,1
2025-06-09,SKU024,105,185731.35,1768.87,2,2,0,2025,6,24,Summer,Product 024,Lighting,Cookware,2024-10-16,5539.34,1768.87,-3770.47,1
2025-06-09,SKU025,23,265834.23,11558.01,2,2,0,2025,6,24,Summer,Product 025,Storage,Lamp,2024-05-09,1333.08,11558.01,10224.93,0
2025-06-09,SKU026,201,2198847.54,10939.54,2,2,0,2025,6,24,Summer,Product 026,Furniture,Shelf,2023-12-10,1799.29,10939.54,9140.25,0
2025-06-09,SKU027,165,1405239.0,8516.6,2,2,0,2025,6,24,Summer,Product 027,Home Decor,Cabinet,2023-03-19,307.06,8516.6,8209.54,0
2025-06-09,SKU028,41,142847.69,3484.09,2,2,0,2025,6,24,Summer,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,1
2025-06-09,SKU029,121,1408736.45,11642.45,2,2,0,2025,6,24,Summer,Product 029,Lighting,Organizer,2023-08-23,5402.59,11642.45,6239.86,0
2025-06-09,SKU030,51,481109.01,9433.51,2,2,0,2025,6,24,Summer,Product 030,Storage,Sofa,2023-05-03,5715.03,9433.51,3718.48,0
2025-06-09,SKU031,162,1411980.66,8715.93,2,2,0,2025,6,24,Summer,Product 031,Furniture,Chair,2023-05-11,6300.65,8715.93,2415.28,0
2025-06-09,SKU032,78,437782.02,5612.59,2,2,0,2025,6,24,Summer,Product 032,Home Decor,Table,2022-09-07,3806.6,5612.59,1805.99,0
2025-06-09,SKU033,154,547932.0,3558.0,2,2,0,2025,6,24,Summer,Product 033,Kitchen,Cushion,2022-04-12,4657.74,3558.0,-1099.74,1
2025-06-09,SKU034,162,245938.68,1518.14,2,2,0,2025,6,24,Summer,Product 034,Lighting,Cookware,2023-09-03,1333.43,1518.14,184.71,0
2025-06-09,SKU035,163,1771840.97,10870.19,2,2,0,2025,6,24,Summer,Product 035,Storage,Lamp,2024-09-03,1137.61,10870.19,9732.58,0
2025-06-09,SKU036,30,170610.0,5687.0,2,2,0,2025,6,24,Summer,Product 036,Furniture,Shelf,2022-03-12,5430.12,5687.0,256.88,0
2025-06-09,SKU037,195,535746.9,2747.42,2,2,0,2025,6,24,Summer,Product 037,Home Decor,Cabinet,2024-08-02,3901.0,2747.42,-1153.58,1
2025-06-09,SKU038,58,229047.8,3949.1,2,2,0,2025,6,24,Summer,Product 038,Kitchen,Rug,2024-06-29,4630.58,3949.1,-681.48,1
2025-06-09,SKU039,26,185092.7,7118.95,2,2,0,2025,6,24,Summer,Product 039,Lighting,Organizer,2022-11-01,6178.74,7118.95,940.21,0
2025-06-09,SKU040,113,276913.28,2450.56,2,2,0,2025,6,24,Summer,Product 040,Storage,Sofa,2023-11-26,5169.07,2450.56,-2718.51,1
2025-06-09,SKU041,98,1012999.54,10336.73,2,2,0,2025,6,24,Summer,Product 041,Furniture,Chair,2022-07-01,4540.24,10336.73,5796.49,0
2025-06-09,SKU042,181,1664988.23,9198.83,2,2,0,2025,6,24,Summer,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,0
2025-06-09,SKU043,178,1556747.06,8745.77,2,2,0,2025,6,24,Summer,Product 043,Kitchen,Cushion,2024-02-10,2605.61,8745.77,6140.16,0
2025-06-09,SKU044,88,476280.64,5412.28,2,2,0,2025,6,24,Summer,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,0
2025-06-09,SKU045,221,1696568.38,7676.78,2,2,0,2025,6,24,Summer,Product 045,Storage,Lamp,2022-03-16,3634.56,7676.78,4042.22,0
2025-06-09,SKU046,66,473585.64,7175.54,2,2,0,2025,6,24,Summer,Product 046,Furniture,Shelf,2024-12-03,1913.03,7175.54,5262.51,0
2025-06-09,SKU047,125,992277.5,7938.22,2,2,0,2025,6,24,Summer,Product 047,Home Decor,Cabinet,2023-05-06,3416.1,7938.22,4522.12,0
2025-06-09,SKU048,59,81393.45,1379.55,2,2,0,2025,6,24,Summer,Product 048,Kitchen,Rug,2024-09-09,6863.87,1379.55,-5484.32,1
2025-06-09,SKU049,206,1076014.22,5223.37,2,2,0,2025,6,24,Summer,Product 049,Lighting,Organizer,2024-01-16,2063.03,5223.37,3160.34,0
2025-06-09,SKU050,49,43253.28,882.72,2,2,0,2025,6,24,Summer,Product 050,Storage,Sofa,2024-05-06,701.85,882.72,180.87,0
2025-06-16,SKU001,110,403045.5,3664.05,2,2,0,2025,6,25,Summer,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,0
2025-06-16,SKU002,84,319677.96,3805.69,2,2,0,2025,6,25,Summer,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,1
2025-06-16,SKU003,48,387755.04,8078.23,2,2,0,2025,6,25,Summer,Product 003,Kitchen,Cushion,2023-12-22,589.48,8078.23,7488.75,0
2025-06-16,SKU004,48,329355.36,6861.57,2,2,0,2025,6,25,Summer,Product 004,Lighting,Cookware,2023-04-28,1445.74,6861.57,5415.83,0
2025-06-16,SKU005,116,1101213.52,9493.22,2,2,0,2025,6,25,Summer,Product 005,Storage,Lamp,2023-04-22,5543.63,9493.22,3949.59,0
2025-06-16,SKU006,42,340453.68,8106.04,2,2,0,2025,6,25,Summer,Product 006,Furniture,Shelf,2024-08-02,6021.91,8106.04,2084.13,0
2025-06-16,SKU007,187,956334.83,5114.09,2,2,0,2025,6,25,Summer,Product 007,Home Decor,Cabinet,2022-04-05,7748.2,5114.09,-2634.11,1
2025-06-16,SKU008,101,994106.64,9842.64,2,2,0,2025,6,25,Summer,Product 008,Kitchen,Rug,2024-02-07,2775.15,9842.64,7067.49,0
2025-06-16,SKU009,81,189288.09,2336.89,2,2,0,2025,6,25,Summer,Product 009,Lighting,Organizer,2022-08-10,3121.06,2336.89,-784.17,1
2025-06-16,SKU010,139,92220.94,663.46,2,2,0,2025,6,25,Summer,Product 010,Storage,Sofa,2022-04-14,3889.06,663.46,-3225.6,1
2025-06-16,SKU011,18,26002.08,1444.56,2,2,0,2025,6,25,Summer,Product 011,Furniture,Chair,2023-08-03,1718.4,1444.56,-273.84,1
2025-06-16,SKU012,190,1668080.3,8779.37,2,2,0,2025,6,25,Summer,Product 012,Home Decor,Table,2024-12-09,1256.89,8779.37,7522.48,0
2025-06-16,SKU013,118,679418.04,5757.78,2,2,0,2025,6,25,Summer,Product 013,Kitchen,Cushion,2024-03-20,3936.71,5757.78,1821.07,0
2025-06-16,SKU014,159,361049.25,2270.75,2,2,0,2025,6,25,Summer,Product 014,Lighting,Cookware,2024-04-17,2008.55,2270.75,262.2,0
2025-06-16,SKU015,32,198787.84,6212.12,2,2,0,2025,6,25,Summer,Product 015,Storage,Lamp,2024-02-29,5441.06,6212.12,771.06,0
2025-06-16,SKU016,112,242683.84,2166.82,2,2,0,2025,6,25,Summer,Product 016,Furniture,Shelf,2024-05-14,3637.93,2166.82,-1471.11,1
2025-06-16,SKU017,114,966414.48,8477.32,2,2,0,2025,6,25,Summer,Product 017,Home Decor,Cabinet,2023-07-19,6703.26,8477.32,1774.06,0
2025-06-16,SKU018,212,1181986.92,5575.41,2,2,0,2025,6,25,Summer,Product 018,Kitchen,Rug,2022-05-21,5677.05,5575.41,-101.64,1
2025-06-16,SKU019,136,655499.6,4819.85,2,2,0,2025,6,25,Summer,Product 019,Lighting,Organizer,2024-07-12,2670.84,4819.85,2149.01,0
2025-06-16,SKU020,116,452114.64,3897.54,2,2,0,2025,6,25,Summer,Product 020,Storage,Sofa,2023-05-11,6700.01,3897.54,-2802.47,1
2025-06-16,SKU021,67,516655.76,7711.28,2,2,0,2025,6,25,Summer,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,0
2025-06-16,SKU022,86,395344.58,4597.03,2,2,0,2025,6,25,Summer,Product 022,Home Decor,Table,2023-02-12,3252.96,4597.03,1344.07,0
2025-06-16,SKU023,133,188426.42,1416.74,2,2,0,2025,6,25,Summer,Product 023,Kitchen,Cushion,2022-07-20,2484.54,1416.74,-1067.8,1
2025-06-16,SKU024,101,178655.87,1768.87,2,2,0,2025,6,25,Summer,Product 024,Lighting,Cookware,2024-10-16,5539.34,1768.87,-3770.47,1
2025-06-16,SKU025,16,184928.16,11558.01,2,2,0,2025,6,25,Summer,Product 025,Storage,Lamp,2024-05-09,1333.08,11558.01,10224.93,0
2025-06-16,SKU026,171,1870661.34,10939.54,2,2,0,2025,6,25,Summer,Product 026,Furniture,Shelf,2023-12-10,1799.29,10939.54,9140.25,0
2025-06-16,SKU027,193,1643703.8,8516.6,2,2,0,2025,6,25,Summer,Product 027,Home Decor,Cabinet,2023-03-19,307.06,8516.6,8209.54,0
2025-06-16,SKU028,41,142847.69,3484.09,2,2,0,2025,6,25,Summer,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,1
2025-06-16,SKU029,122,1420378.9,11642.45,2,2,0,2025,6,25,Summer,Product 029,Lighting,Organizer,2023-08-23,5402.59,11642.45,6239.86,0
2025-06-16,SKU030,31,292438.81,9433.51,2,2,0,2025,6,25,Summer,Product 030,Storage,Sofa,2023-05-03,5715.03,9433.51,3718.48,0
2025-06-16,SKU031,144,1255093.92,8715.93,2,2,0,2025,6,25,Summer,Product 031,Furniture,Chair,2023-05-11,6300.65,8715.93,2415.28,0
2025-06-16,SKU032,74,415331.66,5612.59,2,2,0,2025,6,25,Summer,Product 032,Home Decor,Table,2022-09-07,3806.6,5612.59,1805.99,0
2025-06-16,SKU033,165,587070.0,3558.0,2,2,0,2025,6,25,Summer,Product 033,Kitchen,Cushion,2022-04-12,4657.74,3558.0,-1099.74,1
2025-06-16,SKU034,163,247456.82,1518.14,2,2,0,2025,6,25,Summer,Product 034,Lighting,Cookware,2023-09-03,1333.43,1518.14,184.71,0
2025-06-16,SKU035,152,1652268.88,10870.19,2,2,0,2025,6,25,Summer,Product 035,Storage,Lamp,2024-09-03,1137.61,10870.19,9732.58,0
2025-06-16,SKU036,42,238854.0,5687.0,2,2,0,2025,6,25,Summer,Product 036,Furniture,Shelf,2022-03-12,5430.12,5687.0,256.88,0
2025-06-16,SKU037,200,549484.0,2747.42,2,2,0,2025,6,25,Summer,Product 037,Home Decor,Cabinet,2024-08-02,3901.0,2747.42,-1153.58,1
2025-06-16,SKU038,60,236946.0,3949.1,2,2,0,2025,6,25,Summer,Product 038,Kitchen,Rug,2024-06-29,4630.58,3949.1,-681.48,1
