Week_Start,SKU,Product_Name,Category,Actual_Units,Origin_Index,Origin_Date,Horizon_Step,Pred_Baseline,Pred_ML
2025-10-06,SKU013,Product 013,Kitchen,87,87,2025-09-01,5,75,83.2
2025-10-06,SKU014,Product 014,Lighting,122,87,2025-09-01,5,126,124.6
2025-10-06,SKU015,Product 015,Storage,16,87,2025-09-01,5,29,29.7
2025-10-06,SKU016,Product 016,Furniture,84,87,2025-09-01,5,85,80.7
2025-10-06,SKU017,Product 017,Home Decor,76,87,2025-09-01,5,67,75.9
2025-10-06,SKU018,Product 018,Kitchen,154,87,2025-09-01,5,153,139.3
2025-10-06,SKU019,Product 019,Lighting,92,87,2025-09-01,5,93,84.1
2025-10-06,SKU020,Product 020,Storage,107,87,2025-09-01,5,83,84.7
2025-10-06,SKU021,Product 021,Furniture,48,87,2025-09-01,5,39,41.9
2025-10-06,SKU022,Product 022,Home Decor,54,87,2025-09-01,5,55,54.5
2025-10-06,SKU023,Product 023,Kitchen,80,87,2025-09-01,5,67,81.7
2025-10-06,SKU024,Product 024,Lighting,65,87,2025-09-01,5,66,78.0
2025-10-06,SKU025,Product 025,Storage,13,87,2025-09-01,5,20,21.2
2025-10-06,SKU026,Product 026,Furniture,135,87,2025-09-01,5,145,132.0
2025-10-06,SKU027,Product 027,Home Decor,149,87,2025-09-01,5,126,137.9
2025-10-06,SKU028,Product 028,Kitchen,31,87,2025-09-01,5,29,35.1
2025-10-06,SKU029,Product 029,Lighting,92,87,2025-09-01,5,96,85.4
2025-10-06,SKU030,Product 030,Storage,25,87,2025-09-01,5,18,29.4
2025-10-06,SKU031,Product 031,Furniture,109,87,2025-09-01,5,109,108.0
2025-10-06,SKU032,Product 032,Home Decor,50,87,2025-09-01,5,56,48.5
2025-10-06,SKU033,Product 033,Kitchen,88,87,2025-09-01,5,95,100.6
2025-10-06,SKU034,Product 034,Lighting,97,87,2025-09-01,5,99,122.6
2025-10-06,SKU035,Product 035,Storage,108,87,2025-09-01,5,102,124.0
2025-10-06,SKU036,Product 036,Furniture,19,87,2025-09-01,5,35,32.9
2025-10-06,SKU037,Product 037,Home Decor,128,87,2025-09-01,5,132,141.9
2025-10-06,SKU038,Product 038,Kitchen,48,87,2025-09-01,5,37,49.3
2025-10-06,SKU039,Product 039,Lighting,17,87,2025-09-01,5,9,20.5
2025-10-06,SKU040,Product 040,Storage,82,87,2025-09-01,5,93,81.5
2025-10-06,SKU041,Product 041,Furniture,54,87,2025-09-01,5,82,67.3
2025-10-06,SKU042,Product 042,Home Decor,137,87,2025-09-01,5,125,143.8
2025-10-06,SKU043,Product 043,Kitchen,125,87,2025-09-01,5,113,135.9
2025-10-06,SKU044,Product 044,Lighting,49,87,2025-09-01,5,57,48.4
2025-10-06,SKU045,Product 045,Storage,123,87,2025-09-01,5,131,144.4
2025-10-06,SKU046,Product 046,Furniture,47,87,2025-09-01,5,60,48.9
2025-10-06,SKU047,Product 047,Home Decor,81,87,2025-09-01,5,93,81.3
2025-10-06,SKU048,Product 048,Kitchen,51,87,2025-09-01,5,51,47.7
2025-10-06,SKU049,Product 049,Lighting,137,87,2025-09-01,5,151,139.0
2025-10-06,SKU050,Product 050,Storage,39,87,2025-09-01,5,33,32.6
2025-10-13,SKU001,Product 001,Furniture,82,87,2025-09-01,6,88,81.8
2025-10-13,SKU002,Product 002,Home Decor,59,87,2025-09-01,6,72,64.6
2025-10-13,SKU003,Product 003,Kitchen,26,87,2025-09-01,6,27,31.3
2025-10-13,SKU004,Product 004,Lighting,24,87,2025-09-01,6,29,31.2
2025-10-13,SKU005,Product 005,Storage,105,87,2025-09-01,6,92,84.7
2025-10-13,SKU006,Product 006,Furniture,29,87,2025-09-01,6,37,34.3
2025-10-13,SKU007,Product 007,Home Decor,158,87,2025-09-01,6,128,136.2
2025-10-13,SKU008,Product 008,Kitchen,115,87,2025-09-01,6,71,86.3
2025-10-13,SKU009,Product 009,Lighting,63,87,2025-09-01,6,58,58.1
2025-10-13,SKU010,Product 010,Storage,96,87,2025-09-01,6,74,89.1
2025-10-13,SKU011,Product 011,Furniture,11,87,2025-09-01,6,13,21.3
2025-10-13,SKU012,Product 012,Home Decor,128,87,2025-09-01,6,144,143.9
2025-10-13,SKU013,Product 013,Kitchen,61,87,2025-09-01,6,80,80.4
2025-10-13,SKU014,Product 014,Lighting,120,87,2025-09-01,6,123,120.3
2025-10-13,SKU015,Product 015,Storage,21,87,2025-09-01,6,22,28.2
2025-10-13,SKU016,Product 016,Furniture,86,87,2025-09-01,6,84,76.1
2025-10-13,SKU017,Product 017,Home Decor,84,87,2025-09-01,6,100,74.4
2025-10-13,SKU018,Product 018,Kitchen,141,87,2025-09-01,6,140,137.6
2025-10-13,SKU019,Product 019,Lighting,96,87,2025-09-01,6,85,82.2
2025-10-13,SKU020,Product 020,Storage,74,87,2025-09-01,6,92,79.4
2025-10-13,SKU021,Product 021,Furniture,65,87,2025-09-01,6,43,40.8
2025-10-13,SKU022,Product 022,Home Decor,58,87,2025-09-01,6,52,49.6
2025-10-13,SKU023,Product 023,Kitchen,74,87,2025-09-01,6,74,83.1
2025-10-13,SKU024,Product 024,Lighting,75,87,2025-09-01,6,72,76.8
2025-10-13,SKU025,Product 025,Storage,17,87,2025-09-01,6,26,22.4
2025-10-13,SKU026,Product 026,Furniture,138,87,2025-09-01,6,141,134.3
2025-10-13,SKU027,Product 027,Home Decor,127,87,2025-09-01,6,121,130.2
2025-10-13,SKU028,Product 028,Kitchen,32,87,2025-09-01,6,34,34.3
2025-10-13,SKU029,Product 029,Lighting,85,87,2025-09-01,6,90,84.5
2025-10-13,SKU030,Product 030,Storage,32,87,2025-09-01,6,31,30.9
2025-10-13,SKU031,Product 031,Furniture,120,87,2025-09-01,6,109,111.2
2025-10-13,SKU032,Product 032,Home Decor,48,87,2025-09-01,6,49,48.2
2025-10-13,SKU033,Product 033,Kitchen,100,87,2025-09-01,6,104,100.0
2025-10-13,SKU034,Product 034,Lighting,115,87,2025-09-01,6,116,116.0
2025-10-13,SKU035,Product 035,Storage,129,87,2025-09-01,6,126,121.7
2025-10-13,SKU036,Product 036,Furniture,19,87,2025-09-01,6,29,31.2
2025-10-13,SKU037,Product 037,Home Decor,147,87,2025-09-01,6,129,140.3
2025-10-13,SKU038,Product 038,Kitchen,44,87,2025-09-01,6,52,50.3
2025-10-13,SKU039,Product 039,Lighting,16,87,2025-09-01,6,18,21.8
2025-10-13,SKU040,Product 040,Storage,81,87,2025-09-01,6,96,83.0
2025-10-13,SKU041,Product 041,Furniture,62,87,2025-09-01,6,63,58.2
2025-10-13,SKU042,Product 042,Home Decor,138,87,2025-09-01,6,131,142.7
2025-10-13,SKU043,Product 043,Kitchen,123,87,2025-09-01,6,121,123.6
2025-10-13,SKU044,Product 044,Lighting,56,87,2025-09-01,6,61,48.6
2025-10-13,SKU045,Product 045,Storage,120,87,2025-09-01,6,142,146.1
2025-10-13,SKU046,Product 046,Furniture,40,87,2025-09-01,6,42,49.1
2025-10-13,SKU047,Product 047,Home Decor,76,87,2025-09-01,6,84,87.1
2025-10-13,SKU048,Product 048,Kitchen,59,87,2025-09-01,6,51,49.9
2025-10-13,SKU049,Product 049,Lighting,152,87,2025-09-01,6,129,134.5
2025-10-13,SKU050,Product 050,Storage,31,87,2025-09-01,6,38,31.9
2025-10-20,SKU001,Product 001,Furniture,78,87,2025-09-01,7,89,75.5
2025-10-20,SKU002,Product 002,Home Decor,51,87,2025-09-01,7,47,57.5
2025-10-20,SKU003,Product 003,Kitchen,34,87,2025-09-01,7,35,31.3
2025-10-20,SKU004,Product 004,Lighting,24,87,2025-09-01,7,26,29.9
2025-10-20,SKU005,Product 005,Storage,98,87,2025-09-01,7,85,81.6
2025-10-20,SKU006,Product 006,Furniture,34,87,2025-09-01,7,29,34.0
2025-10-20,SKU007,Product 007,Home Decor,131,87,2025-09-01,7,124,134.1
2025-10-20,SKU008,Product 008,Kitchen,81,87,2025-09-01,7,97,85.1
2025-10-20,SKU009,Product 009,Lighting,52,87,2025-09-01,7,52,55.5
2025-10-20,SKU010,Product 010,Storage,86,87,2025-09-01,7,92,84.8
2025-10-20,SKU011,Product 011,Furniture,18,87,2025-09-01,7,9,21.9
2025-10-20,SKU012,Product 012,Home Decor,141,87,2025-09-01,7,140,144.8
2025-10-20,SKU013,Product 013,Kitchen,69,87,2025-09-01,7,64,75.9
2025-10-20,SKU014,Product 014,Lighting,133,87,2025-09-01,7,128,124.9
2025-10-20,SKU015,Product 015,Storage,21,87,2025-09-01,7,24,28.3
2025-10-20,SKU016,Product 016,Furniture,73,87,2025-09-01,7,82,71.3
2025-10-20,SKU017,Product 017,Home Decor,61,87,2025-09-01,7,82,65.8
2025-10-20,SKU018,Product 018,Kitchen,135,87,2025-09-01,7,159,144.6
2025-10-20,SKU019,Product 019,Lighting,84,87,2025-09-01,7,86,81.9
2025-10-20,SKU020,Product 020,Storage,88,87,2025-09-01,7,83,71.1
2025-10-20,SKU021,Product 021,Furniture,44,87,2025-09-01,7,55,41.1
2025-10-20,SKU022,Product 022,Home Decor,51,87,2025-09-01,7,47,48.7
2025-10-20,SKU023,Product 023,Kitchen,91,87,2025-09-01,7,84,77.1
2025-10-20,SKU024,Product 024,Lighting,82,87,2025-09-01,7,62,78.4
2025-10-20,SKU025,Product 025,Storage,17,87,2025-09-01,7,16,21.3
2025-10-20,SKU026,Product 026,Furniture,124,87,2025-09-01,7,137,133.7
2025-10-20,SKU027,Product 027,Home Decor,130,87,2025-09-01,7,151,139.2
2025-10-20,SKU028,Product 028,Kitchen,30,87,2025-09-01,7,26,34.5
2025-10-20,SKU029,Product 029,Lighting,98,87,2025-09-01,7,96,82.6
2025-10-20,SKU030,Product 030,Storage,27,87,2025-09-01,7,26,29.8
2025-10-20,SKU031,Product 031,Furniture,114,87,2025-09-01,7,112,107.0
2025-10-20,SKU032,Product 032,Home Decor,52,87,2025-09-01,7,48,48.9
2025-10-20,SKU033,Product 033,Kitchen,95,87,2025-09-01,7,114,102.3
2025-10-20,SKU034,Product 034,Lighting,101,87,2025-09-01,7,111,121.1
2025-10-20,SKU035,Product 035,Storage,135,87,2025-09-01,7,102,118.4
2025-10-20,SKU036,Product 036,Furniture,34,87,2025-09-01,7,21,29.5
2025-10-20,SKU037,Product 037,Home Decor,139,87,2025-09-01,7,141,139.3
2025-10-20,SKU038,Product 038,Kitchen,44,87,2025-09-01,7,45,51.3
2025-10-20,SKU039,Product 039,Lighting,19,87,2025-09-01,7,19,21.9
2025-10-20,SKU040,Product 040,Storage,91,87,2025-09-01,7,92,82.8
2025-10-20,SKU041,Product 041,Furniture,52,87,2025-09-01,7,63,56.2
2025-10-20,SKU042,Product 042,Home Decor,117,87,2025-09-01,7,114,144.8
2025-10-20,SKU043,Product 043,Kitchen,117,87,2025-09-01,7,132,126.4
2025-10-20,SKU044,Product 044,Lighting,53,87,2025-09-01,7,57,48.9
2025-10-20,SKU045,Product 045,Storage,143,87,2025-09-01,7,173,154.0
2025-10-20,SKU046,Product 046,Furniture,50,87,2025-09-01,7,40,48.2
2025-10-20,SKU047,Product 047,Home Decor,75,87,2025-09-01,7,79,83.0
2025-10-20,SKU048,Product 048,Kitchen,31,87,2025-09-01,7,53,51.3
2025-10-20,SKU049,Product 049,Lighting,138,87,2025-09-01,7,148,136.9
2025-10-20,SKU050,Product 050,Storage,31,87,2025-09-01,7,38,30.2
2025-10-27,SKU001,Product 001,Furniture,93,87,2025-09-01,8,83,75.0
2025-10-27,SKU002,Product 002,Home Decor,70,87,2025-09-01,8,65,60.4
2025-10-27,SKU003,Product 003,Kitchen,41,87,2025-09-01,8,17,31.8
2025-10-27,SKU004,Product 004,Lighting,32,87,2025-09-01,8,32,31.7
2025-10-27,SKU005,Product 005,Storage,104,87,2025-09-01,8,109,87.1
2025-10-27,SKU006,Product 006,Furniture,36,87,2025-09-01,8,40,35.3
2025-10-27,SKU007,Product 007,Home Decor,152,87,2025-09-01,8,152,145.4
2025-10-27,SKU008,Product 008,Kitchen,100,87,2025-09-01,8,99,85.1
2025-10-27,SKU009,Product 009,Lighting,78,87,2025-09-01,8,66,59.3
2025-10-27,SKU010,Product 010,Storage,120,87,2025-09-01,8,109,88.3
2025-10-27,SKU011,Product 011,Furniture,19,87,2025-09-01,8,15,22.7
2025-10-27,SKU012,Product 012,Home Decor,151,87,2025-09-01,8,183,175.8
2025-10-27,SKU013,Product 013,Kitchen,79,87,2025-09-01,8,93,74.4
2025-10-27,SKU014,Product 014,Lighting,127,87,2025-09-01,8,132,116.6
2025-10-27,SKU015,Product 015,Storage,17,87,2025-09-01,8,25,30.0
2025-10-27,SKU016,Product 016,Furniture,109,87,2025-09-01,8,98,73.2
2025-10-27,SKU017,Product 017,Home Decor,83,87,2025-09-01,8,90,65.9
2025-10-27,SKU018,Product 018,Kitchen,166,87,2025-09-01,8,170,155.0
2025-10-27,SKU019,Product 019,Lighting,91,87,2025-09-01,8,98,78.5
2025-10-27,SKU020,Product 020,Storage,101,87,2025-09-01,8,71,79.7
2025-10-27,SKU021,Product 021,Furniture,58,87,2025-09-01,8,58,42.7
2025-10-27,SKU022,Product 022,Home Decor,62,87,2025-09-01,8,56,48.3
2025-10-27,SKU023,Product 023,Kitchen,84,87,2025-09-01,8,86,75.9
2025-10-27,SKU024,Product 024,Lighting,83,87,2025-09-01,8,86,73.0
2025-10-27,SKU025,Product 025,Storage,20,87,2025-09-01,8,21,22.3
2025-10-27,SKU026,Product 026,Furniture,141,87,2025-09-01,8,130,135.9
2025-10-27,SKU027,Product 027,Home Decor,136,87,2025-09-01,8,138,140.2
2025-10-27,SKU028,Product 028,Kitchen,31,87,2025-09-01,8,40,35.9
2025-10-27,SKU029,Product 029,Lighting,104,87,2025-09-01,8,75,85.0
2025-10-27,SKU030,Product 030,Storage,28,87,2025-09-01,8,27,33.0
2025-10-27,SKU031,Product 031,Furniture,110,87,2025-09-01,8,129,109.6
2025-10-27,SKU032,Product 032,Home Decor,67,87,2025-09-01,8,51,50.9
2025-10-27,SKU033,Product 033,Kitchen,95,87,2025-09-01,8,118,102.3
2025-10-27,SKU034,Product 034,Lighting,122,87,2025-09-01,8,137,122.0
2025-10-27,SKU035,Product 035,Storage,117,87,2025-09-01,8,119,125.3
2025-10-27,SKU036,Product 036,Furniture,29,87,2025-09-01,8,28,31.9
2025-10-27,SKU037,Product 037,Home Decor,154,87,2025-09-01,8,153,147.5
2025-10-27,SKU038,Product 038,Kitchen,37,87,2025-09-01,8,55,52.1
2025-10-27,SKU039,Product 039,Lighting,18,87,2025-09-01,8,21,23.2
2025-10-27,SKU040,Product 040,Storage,103,87,2025-09-01,8,89,79.5
2025-10-27,SKU041,Product 041,Furniture,67,87,2025-09-01,8,66,61.2
2025-10-27,SKU042,Product 042,Home Decor,134,87,2025-09-01,8,136,146.3
2025-10-27,SKU043,Product 043,Kitchen,147,87,2025-09-01,8,130,125.7
2025-10-27,SKU044,Product 044,Lighting,60,87,2025-09-01,8,59,50.7
2025-10-27,SKU045,Product 045,Storage,143,87,2025-09-01,8,145,142.1
2025-10-27,SKU046,Product 046,Furniture,64,87,2025-09-01,8,55,50.8
2025-10-27,SKU047,Product 047,Home Decor,101,87,2025-09-01,8,93,77.9
2025-10-27,SKU048,Product 048,Kitchen,61,87,2025-09-01,8,63,51.7
2025-10-27,SKU049,Product 049,Lighting,150,87,2025-09-01,8,140,141.3
2025-10-27,SKU050,Product 050,Storage,32,87,2025-09-01,8,36,31.7
2025-11-03,SKU001,Product 001,Furniture,92,95,2025-10-27,1,99,92.9
2025-11-03,SKU002,Product 002,Home Decor,72,95,2025-10-27,1,52,62.7
2025-11-03,SKU003,Product 003,Kitchen,39,95,2025-10-27,1,41,37.6
2025-11-03,SKU004,Product 004,Lighting,27,95,2025-10-27,1,29,29.9
2025-11-03,SKU005,Product 005,Storage,114,95,2025-10-27,1,109,99.6
2025-11-03,SKU006,Product 006,Furniture,39,95,2025-10-27,1,40,35.0
2025-11-03,SKU007,Product 007,Home Decor,142,95,2025-10-27,1,172,157.6
2025-11-03,SKU008,Product 008,Kitchen,112,95,2025-10-27,1,97,98.7
2025-11-03,SKU009,Product 009,Lighting,55,95,2025-10-27,1,71,71.8
2025-11-03,SKU010,Product 010,Storage,91,95,2025-10-27,1,100,97.9
2025-11-03,SKU011,Product 011,Furniture,19,95,2025-10-27,1,11,18.8
2025-11-03,SKU012,Product 012,Home Decor,155,95,2025-10-27,1,156,149.4
2025-11-03,SKU013,Product 013,Kitchen,84,95,2025-10-27,1,72,85.2
2025-11-03,SKU014,Product 014,Lighting,117,95,2025-10-27,1,130,136.1
2025-11-03,SKU015,Product 015,Storage,13,95,2025-10-27,1,25,20.7
2025-11-03,SKU016,Product 016,Furniture,92,95,2025-10-27,1,84,89.1
2025-11-03,SKU017,Product 017,Home Decor,103,95,2025-10-27,1,95,87.5
2025-11-03,SKU018,Product 018,Kitchen,157,95,2025-10-27,1,162,146.6
2025-11-03,SKU019,Product 019,Lighting,103,95,2025-10-27,1,95,100.3
2025-11-03,SKU020,Product 020,Storage,78,95,2025-10-27,1,81,92.9
2025-11-03,SKU021,Product 021,Furniture,46,95,2025-10-27,1,58,56.2
2025-11-03,SKU022,Product 022,Home Decor,44,95,2025-10-27,1,54,61.3
2025-11-03,SKU023,Product 023,Kitchen,91,95,2025-10-27,1,85,94.1
2025-11-03,SKU024,Product 024,Lighting,82,95,2025-10-27,1,78,86.8
2025-11-03,SKU025,Product 025,Storage,18,95,2025-10-27,1,18,20.0
2025-11-03,SKU026,Product 026,Furniture,127,95,2025-10-27,1,127,122.4
2025-11-03,SKU027,Product 027,Home Decor,147,95,2025-10-27,1,143,136.1
2025-11-03,SKU028,Product 028,Kitchen,30,95,2025-10-27,1,32,29.8
2025-11-03,SKU029,Product 029,Lighting,88,95,2025-10-27,1,95,98.7
2025-11-03,SKU030,Product 030,Storage,25,95,2025-10-27,1,28,30.5
2025-11-03,SKU031,Product 031,Furniture,109,95,2025-10-27,1,113,111.9
2025-11-03,SKU032,Product 032,Home Decor,61,95,2025-10-27,1,68,63.2
2025-11-03,SKU033,Product 033,Kitchen,119,95,2025-10-27,1,123,108.7
2025-11-03,SKU034,Product 034,Lighting,129,95,2025-10-27,1,122,120.2
2025-11-03,SKU035,Product 035,Storage,113,95,2025-10-27,1,124,130.8
2025-11-03,SKU036,Product 036,Furniture,27,95,2025-10-27,1,33,28.6
2025-11-03,SKU037,Product 037,Home Decor,171,95,2025-10-27,1,162,154.0
2025-11-03,SKU038,Product 038,Kitchen,50,95,2025-10-27,1,34,42.6
2025-11-03,SKU039,Product 039,Lighting,18,95,2025-10-27,1,24,23.5
2025-11-03,SKU040,Product 040,Storage,89,95,2025-10-27,1,114,106.5
2025-11-03,SKU041,Product 041,Furniture,79,95,2025-10-27,1,75,68.4
2025-11-03,SKU042,Product 042,Home Decor,141,95,2025-10-27,1,121,134.6
2025-11-03,SKU043,Product 043,Kitchen,148,95,2025-10-27,1,128,126.6
2025-11-03,SKU044,Product 044,Lighting,58,95,2025-10-27,1,48,57.9
2025-11-03,SKU045,Product 045,Storage,154,95,2025-10-27,1,143,134.6
2025-11-03,SKU046,Product 046,Furniture,49,95,2025-10-27,1,56,58.3
2025-11-03,SKU047,Product 047,Home Decor,102,95,2025-10-27,1,93,97.2
2025-11-03,SKU048,Product 048,Kitchen,63,95,2025-10-27,1,45,53.1
2025-11-03,SKU049,Product 049,Lighting,152,95,2025-10-27,1,160,150.1
2025-11-03,SKU050,Product 050,Storage,46,95,2025-10-27,1,54,39.1
2025-11-10,SKU001,Product 001,Furniture,87,95,2025-10-27,2,80,89.9
2025-11-10,SKU002,Product 002,Home Decor,60,95,2025-10-27,2,67,71.0
2025-11-10,SKU003,Product 003,Kitchen,37,95,2025-10-27,2,38,34.9
2025-11-10,SKU004,Product 004,Lighting,31,95,2025-10-27,2,26,29.3
2025-11-10,SKU005,Product 005,Storage,102,95,2025-10-27,2,123,103.0
2025-11-10,SKU006,Product 006,Furniture,31,95,2025-10-27,2,28,36.5
2025-11-10,SKU007,Product 007,Home Decor,131,95,2025-10-27,2,159,145.6
2025-11-10,SKU008,Product 008,Kitchen,94,95,2025-10-27,2,106,101.7
2025-11-10,SKU009,Product 009,Lighting,62,95,2025-10-27,2,67,79.0
2025-11-10,SKU010,Product 010,Storage,105,95,2025-10-27,2,113,106.3
2025-11-10,SKU011,Product 011,Furniture,25,95,2025-10-27,2,16,18.4
2025-11-10,SKU012,Product 012,Home Decor,163,95,2025-10-27,2,179,153.5
2025-11-10,SKU013,Product 013,Kitchen,89,95,2025-10-27,2,96,88.6
2025-11-10,SKU014,Product 014,Lighting,130,95,2025-10-27,2,124,126.5
2025-11-10,SKU015,Product 015,Storage,24,95,2025-10-27,2,19,21.4
2025-11-10,SKU016,Product 016,Furniture,95,95,2025-10-27,2,104,95.4
2025-11-10,SKU017,Product 017,Home Decor,88,95,2025-10-27,2,86,89.1
2025-11-10,SKU018,Product 018,Kitchen,142,95,2025-10-27,2,150,147.5
2025-11-10,SKU019,Product 019,Lighting,112,95,2025-10-27,2,112,105.8
2025-11-10,SKU020,Product 020,Storage,92,95,2025-10-27,2,87,100.5
2025-11-10,SKU021,Product 021,Furniture,45,95,2025-10-27,2,63,61.8
2025-11-10,SKU022,Product 022,Home Decor,78,95,2025-10-27,2,69,75.4
2025-11-10,SKU023,Product 023,Kitchen,88,95,2025-10-27,2,94,99.7
2025-11-10,SKU024,Product 024,Lighting,82,95,2025-10-27,2,72,86.4
2025-11-10,SKU025,Product 025,Storage,18,95,2025-10-27,2,17,21.9
2025-11-10,SKU026,Product 026,Furniture,130,95,2025-10-27,2,156,143.6
2025-11-10,SKU027,Product 027,Home Decor,149,95,2025-10-27,2,153,136.6
2025-11-10,SKU028,Product 028,Kitchen,40,95,2025-10-27,2,33,29.8
2025-11-10,SKU029,Product 029,Lighting,98,95,2025-10-27,2,110,107.0
2025-11-10,SKU030,Product 030,Storage,34,95,2025-10-27,2,30,31.7
2025-11-10,SKU031,Product 031,Furniture,131,95,2025-10-27,2,105,109.3
2025-11-10,SKU032,Product 032,Home Decor,54,95,2025-10-27,2,53,57.2
2025-11-10,SKU033,Product 033,Kitchen,116,95,2025-10-27,2,103,99.8
2025-11-10,SKU034,Product 034,Lighting,118,95,2025-10-27,2,131,127.5
2025-11-10,SKU035,Product 035,Storage,124,95,2025-10-27,2,117,127.5
2025-11-10,SKU036,Product 036,Furniture,30,95,2025-10-27,2,40,28.6
2025-11-10,SKU037,Product 037,Home Decor,150,95,2025-10-27,2,161,155.4
2025-11-10,SKU038,Product 038,Kitchen,48,95,2025-10-27,2,52,41.3
2025-11-10,SKU039,Product 039,Lighting,24,95,2025-10-27,2,18,20.2
2025-11-10,SKU040,Product 040,Storage,98,95,2025-10-27,2,101,98.4
2025-11-10,SKU041,Product 041,Furniture,65,95,2025-10-27,2,65,64.0
2025-11-10,SKU042,Product 042,Home Decor,132,95,2025-10-27,2,148,136.5
2025-11-10,SKU043,Product 043,Kitchen,145,95,2025-10-27,2,140,133.4
2025-11-10,SKU044,Product 044,Lighting,53,95,2025-10-27,2,54,63.4
2025-11-10,SKU045,Product 045,Storage,150,95,2025-10-27,2,170,155.9
2025-11-10,SKU046,Product 046,Furniture,56,95,2025-10-27,2,69,64.6
2025-11-10,SKU047,Product 047,Home Decor,101,95,2025-10-27,2,82,94.6
2025-11-10,SKU048,Product 048,Kitchen,47,95,2025-10-27,2,57,59.3
2025-11-10,SKU049,Product 049,Lighting,160,95,2025-10-27,2,141,136.8
2025-11-10,SKU050,Product 050,Storage,40,95,2025-10-27,2,48,38.0
2025-11-17,SKU001,Product 001,Furniture,84,95,2025-10-27,3,88,92.5
2025-11-17,SKU002,Product 002,Home Decor,64,95,2025-10-27,3,66,67.3
2025-11-17,SKU003,Product 003,Kitchen,41,95,2025-10-27,3,39,35.3
2025-11-17,SKU004,Product 004,Lighting,28,95,2025-10-27,3,19,29.5
2025-11-17,SKU005,Product 005,Storage,115,95,2025-10-27,3,104,100.3
2025-11-17,SKU006,Product 006,Furniture,45,95,2025-10-27,3,41,37.3
2025-11-17,SKU007,Product 007,Home Decor,157,95,2025-10-27,3,167,154.8
2025-11-17,SKU008,Product 008,Kitchen,91,95,2025-10-27,3,88,95.3
2025-11-17,SKU009,Product 009,Lighting,63,95,2025-10-27,3,60,68.3
2025-11-17,SKU010,Product 010,Storage,102,95,2025-10-27,3,121,102.6
2025-11-17,SKU011,Product 011,Furniture,9,95,2025-10-27,3,25,22.2
2025-11-17,SKU012,Product 012,Home Decor,155,95,2025-10-27,3,177,160.2
2025-11-17,SKU013,Product 013,Kitchen,80,95,2025-10-27,3,101,94.5
2025-11-17,SKU014,Product 014,Lighting,130,95,2025-10-27,3,152,134.4
2025-11-17,SKU015,Product 015,Storage,24,95,2025-10-27,3,34,22.7
2025-11-17,SKU016,Product 016,Furniture,75,95,2025-10-27,3,94,93.1
2025-11-17,SKU017,Product 017,Home Decor,87,95,2025-10-27,3,97,91.4
2025-11-17,SKU018,Product 018,Kitchen,150,95,2025-10-27,3,153,151.9
2025-11-17,SKU019,Product 019,Lighting,110,95,2025-10-27,3,113,106.8
2025-11-17,SKU020,Product 020,Storage,81,95,2025-10-27,3,69,98.6
2025-11-17,SKU021,Product 021,Furniture,43,95,2025-10-27,3,54,51.9
2025-11-17,SKU022,Product 022,Home Decor,53,95,2025-10-27,3,64,61.6
2025-11-17,SKU023,Product 023,Kitchen,88,95,2025-10-27,3,98,95.6
2025-11-17,SKU024,Product 024,Lighting,80,95,2025-10-27,3,74,89.9
2025-11-17,SKU025,Product 025,Storage,12,95,2025-10-27,3,26,23.0
2025-11-17,SKU026,Product 026,Furniture,128,95,2025-10-27,3,124,128.1
2025-11-17,SKU027,Product 027,Home Decor,163,95,2025-10-27,3,163,151.6
2025-11-17,SKU028,Product 028,Kitchen,39,95,2025-10-27,3,30,29.8
2025-11-17,SKU029,Product 029,Lighting,97,95,2025-10-27,3,114,104.8
2025-11-17,SKU030,Product 030,Storage,33,95,2025-10-27,3,30,32.9
2025-11-17,SKU031,Product 031,Furniture,113,95,2025-10-27,3,113,113.9
2025-11-17,SKU032,Product 032,Home Decor,70,95,2025-10-27,3,41,60.9
2025-11-17,SKU033,Product 033,Kitchen,120,95,2025-10-27,3,109,106.2
2025-11-17,SKU034,Product 034,Lighting,133,95,2025-10-27,3,121,126.6
2025-11-17,SKU035,Product 035,Storage,133,95,2025-10-27,3,135,128.6
2025-11-17,SKU036,Product 036,Furniture,35,95,2025-10-27,3,33,30.3
2025-11-17,SKU037,Product 037,Home Decor,166,95,2025-10-27,3,147,148.6
2025-11-17,SKU038,Product 038,Kitchen,61,95,2025-10-27,3,49,42.2
2025-11-17,SKU039,Product 039,Lighting,18,95,2025-10-27,3,24,20.4
2025-11-17,SKU040,Product 040,Storage,86,95,2025-10-27,3,92,105.8
2025-11-17,SKU041,Product 041,Furniture,52,95,2025-10-27,3,62,60.9
2025-11-17,SKU042,Product 042,Home Decor,124,95,2025-10-27,3,138,136.5
2025-11-17,SKU043,Product 043,Kitchen,144,95,2025-10-27,3,142,130.6
2025-11-17,SKU044,Product 044,Lighting,46,95,2025-10-27,3,44,60.4
2025-11-17,SKU045,Product 045,Storage,155,95,2025-10-27,3,162,150.5
2025-11-17,SKU046,Product 046,Furniture,53,95,2025-10-27,3,60,59.3
2025-11-17,SKU047,Product 047,Home Decor,81,95,2025-10-27,3,85,97.6
2025-11-17,SKU048,Product 048,Kitchen,63,95,2025-10-27,3,55,55.6
2025-11-17,SKU049,Product 049,Lighting,139,95,2025-10-27,3,136,141.6
2025-11-17,SKU050,Product 050,Storage,41,95,2025-10-27,3,39,35.9
